artist_name,track_name,rank,playcount
Avenged Sevenfold,Gunslinger,14,4978530
Avenged Sevenfold,So Far Away,15,5517867
Avenged Sevenfold,Shepherd Of Fire,16,3946556
Avenged Sevenfold,Buried Alive,17,4571559
Avenged Sevenfold,Blinded in Chains,18,3490844
Avenged Sevenfold,Burn It Down,19,2806464
Avenged Sevenfold,Chapter Four,20,2917972
Fetty Wap,Trap Queen,1,10117316
Fetty Wap,679 (Feat. Remy Boyz),2,5715814
Fetty Wap,Again,3,4390100
Fetty Wap,My Way (feat. Monty),4,2579250
Fetty Wap,679 (Feat. Monty),5,1675002
Fetty Wap,RGF Island,6,979060
Fetty Wap,Jugg (Feat. Monty),7,596749
Fetty Wap,Sweet Yamz,8,882840
Fetty Wap,Jimmy Choo,9,301789
Fetty Wap,Birthday (feat. Monty),10,306522
Fetty Wap,Wake Up,11,307648
Fetty Wap,D.A.M.,12,272192
Fetty Wap,How We Do Things (feat. Monty),13,201289
Fetty Wap,Time (feat. Monty),14,207178
Fetty Wap,tRaP luV,15,142750
Fetty Wap,Make You Feel Good,16,194162
Fetty Wap,I Wonder,17,99754
Fetty Wap,No Days Off (Feat. Monty),18,121356
Fetty Wap,BOOMIN,19,93093
Fetty Wap,I'm Straight,20,86139
VACATIONS,Telephones,1,19480714
VACATIONS,Young,2,15625322
VACATIONS,Relax,3,6610625
VACATIONS,Home,4,3952568
VACATIONS,Honey,5,3577607
VACATIONS,Friends,6,3170512
VACATIONS,Away,7,2498088
VACATIONS,Next Exit,8,2106534
VACATIONS,Day Dreamin,9,1524733
VACATIONS,Moving Out,10,997658
VACATIONS,Soft,11,854267
VACATIONS,Glow,12,715588
VACATIONS,Be There,13,553362
VACATIONS,Steady,14,540539
VACATIONS,On Your Own,15,525175
VACATIONS,Midwest,16,583816
VACATIONS,Days,17,502564
VACATIONS,Moments,18,400481
VACATIONS,Dave Brubeck,19,344294
VACATIONS,Over You,20,351667
Title Fight,Safe In Your Skin,1,10350596
Title Fight,Head In The Ceiling Fan,2,6812121
Title Fight,In-Between,3,4496773
Title Fight,Where Am I?,4,4725304
Title Fight,Murder Your Memory,5,3462194
Title Fight,Shed,6,3725359
Title Fight,Crescent-Shaped Depression,7,3243241
Title Fight,Lefty,8,3177448
Title Fight,27,9,3601747
Title Fight,Leaf,10,2798257
Title Fight,"Numb, But I Still Feel It",11,2996819
Title Fight,Mrahc,12,2540693
Title Fight,Your Pain Is Mine Now,13,2192698
Title Fight,Like A Ritual,14,2116633
Title Fight,Stab,15,2029479
Title Fight,Symmetry,16,2069608
Title Fight,You Can't Say Kingston Doesn't Love You,17,1882921
Title Fight,Liar's Love,18,1463172
Title Fight,Flood Of '72,19,1675922
Title Fight,Coxton Yard,20,1556500
A Boogie wit da Hoodie,Drowning (feat. Kodak Black),1,8081698
A Boogie wit da Hoodie,Look Back At It,2,6161470
A Boogie wit da Hoodie,My Shit,3,6221319
A Boogie wit da Hoodie,Swervin (feat. 6ix9ine),4,3976604
A Boogie wit da Hoodie,Still Think About You,5,5564687
A Boogie wit da Hoodie,Secrets,6,5126688
A Boogie wit da Hoodie,Jungle,7,3679446
A Boogie wit da Hoodie,Me and My Guitar,8,4002349
A Boogie wit da Hoodie,Demons and Angels (feat. Juice WRLD),9,3047573
A Boogie wit da Hoodie,Startender (feat. Offset and Tyga),10,1608020
A Boogie wit da Hoodie,Man in the Mirror,11,2004977
A Boogie wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",12,1553154
A Boogie wit da Hoodie,Love Drugs and Sex,13,1658398
A Boogie wit da Hoodie,D.T.B. (Interlude),14,1475936
A Boogie wit da Hoodie,Skeezers,15,1381580
A Boogie wit da Hoodie,Just Like Me (feat. Young Thug),16,1071499
A Boogie wit da Hoodie,Reply (feat. Lil Uzi Vert),17,981286
A Boogie wit da Hoodie,Say A',18,868371
A Boogie wit da Hoodie,Mood Swings,19,784360
A Boogie wit da Hoodie,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),20,602637
Electric Light Orchestra,Mr. Blue Sky,1,13228462
Electric Light Orchestra,Don't Bring Me Down,2,5834254
Electric Light Orchestra,Evil Woman,3,4240286
Electric Light Orchestra,Livin' Thing,4,3607658
Electric Light Orchestra,Last Train to London,5,4065083
Electric Light Orchestra,Turn to Stone,6,2834720
Electric Light Orchestra,Telephone Line,7,2365608
Electric Light Orchestra,Sweet Talkin' Woman,8,2116516
Electric Light Orchestra,Strange Magic,9,1455090
Electric Light Orchestra,Hold on Tight,10,1148144
Electric Light Orchestra,Showdown,11,1118599
Electric Light Orchestra,Do Ya,12,887418
Electric Light Orchestra,Can't Get It Out of My Head,13,806553
Electric Light Orchestra,Shine a Little Love,14,833563
Electric Light Orchestra,Twilight,15,1136598
Electric Light Orchestra,Confusion,16,722805
Electric Light Orchestra,All Over the World,17,674532
Electric Light Orchestra,Ticket to the Moon,18,801752
Electric Light Orchestra,It's Over,19,564983
Electric Light Orchestra,The Diary of Horace Wimp,20,552887
Blondie,Call Me,1,10873860
Blondie,Heart of Glass,2,8167772
Blondie,One Way or Another,3,6979677
Blondie,Atomic,4,3363751
Blondie,Maria,5,3527335
Blondie,Rapture,6,2203223
Blondie,Heart of Glass - Special Mix,7,2294486
Blondie,The Tide Is High,8,1983420
Blondie,Hanging on the Telephone,9,2369221
Blondie,One Way Or Another - Remastered 2001,10,1925305
Blondie,Heart of Glass - Remix,11,1548391
Blondie,Dreaming,12,1749073
Blondie,Sunday Girl,13,1428653
Blondie,Picture This,14,925080
Blondie,Denis,15,928318
Blondie,Rip Her to Shreds,16,586069
Blondie,One Way or Another - Remastered,17,579375
Blondie,Hanging On The Telephone - Remastered,18,674918
Blondie,Fade Away And Radiate,19,456836
Blondie,X Offender,20,465139
Suki Waterhouse,Good Looking,1,21576488
Suki Waterhouse,Moves,2,4857470
Suki Waterhouse,To Love,3,2849633
Suki Waterhouse,Johanna,4,2705831
Suki Waterhouse,OMG,5,2909386
Suki Waterhouse,My Fun,6,1662278
Suki Waterhouse,Nostalgia,7,1202458
Suki Waterhouse,Brutally,8,864231
Suki Waterhouse,Melrose Meltdown,9,1082846
Suki Waterhouse,Supersad,10,929900
Suki Waterhouse,Blackout Drunk,11,1034399
Suki Waterhouse,Devil I Know,12,844238
Suki Waterhouse,Coolest Place in the World,13,882590
Suki Waterhouse,My Mind,14,781666
Suki Waterhouse,Good Looking (Stripped),15,543750
Suki Waterhouse,"Model, Actress, Whatever",16,861486
Suki Waterhouse,Dream Woman,17,521426
Suki Waterhouse,Valentine,18,581339
Suki Waterhouse,On This Love,19,447449
Suki Waterhouse,Every Day's A Lesson In Humility,20,367358
Eyedress,Jealous,1,21433590
Eyedress,Something About You,2,17383201
Eyedress,ROMANTIC LOVER,3,12795603
Eyedress,Cocaine Sunday,4,4341864
Eyedress,body dysmorphia,5,2377376
Eyedress,Can I See You Tonight?,6,1319355
Eyedress,Let's Skip to the Wedding,7,1149441
Eyedress,ANYTHING FOR YOU,8,987429
Eyedress,Kiss Me Like It's The First Time,9,1123980
Eyedress,Separate Ways (feat. The Marías),10,790498
Eyedress,The Dark Prince (feat. Mac DeMarco),11,569700
Eyedress,A GOOD LIFE,12,384574
Eyedress,Separation Anxiety,13,650604
Eyedress,I Don't Wanna Be Your Friend,14,549055
Eyedress,FULL TIME LOVER,15,301121
Eyedress,A Room Up In The Sky (feat. The Marías),16,400651
Eyedress,Last Time I’m Falling in Love,17,400469
Eyedress,My Simple Jeep (feat. Mac DeMarco),18,280692
Eyedress,Nature Trips,19,405252
Eyedress,Flowers & Chocolate,20,332951
Labi Siffre,bless the telephone,1,4195878
Labi Siffre,Cannock Chase,2,3474604
Labi Siffre,My Song,3,1885346
Labi Siffre,I Got The... - 2006 Remaster,4,863663
Labi Siffre,"Crying, Laughing, Loving, Lying",5,849894
Labi Siffre,"Crying Laughing Loving Lying (From ""The Holdovers"")",6,452110
Labi Siffre,It Must Be Love,7,430015
Labi Siffre,'Till Forever,8,448863
Labi Siffre,Watch Me,9,356675
Labi Siffre,I Got The...,10,246110
Labi Siffre,Fool Me A Good Night,11,185931
Labi Siffre,Gimme Some More,12,144201
Labi Siffre,Blue Lady,13,140735
Labi Siffre,Saved,14,104625
Labi Siffre,(Something Inside) So Strong,15,184273
Labi Siffre,Love Song For Someone,16,133840
Labi Siffre,Come On Michael,17,136432
Labi Siffre,Crying Laughing Loving Lying,18,116679
Labi Siffre,Love Oh Love Oh Love,19,101797
Labi Siffre,Hotel Room Song,20,86811
Stevie Wonder,Superstition,1,5755021
Stevie Wonder,Sir Duke,2,6496207
Stevie Wonder,Isn't She Lovely,3,4825013
Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",4,4278797
Stevie Wonder,For Once in My Life,5,4166460
Stevie Wonder,Superstition - Single Version,6,3868403
Stevie Wonder,I Just Called to Say I Love You,7,3359966
Stevie Wonder,Higher Ground,8,3167302
Stevie Wonder,I Wish,9,3655714
Stevie Wonder,My Cherie Amour,10,3582203
Stevie Wonder,You Are the Sunshine of My Life,11,2372946
Stevie Wonder,What Christmas Means to Me,12,1565176
Stevie Wonder,Living for the City,13,1785424
Stevie Wonder,As,14,2453916
Stevie Wonder,Part-Time Lover,15,2075506
Stevie Wonder,Someday at Christmas,16,926651
Stevie Wonder,Uptight (Everything's Alright),17,1316275
Stevie Wonder,Pastime Paradise,18,1386873
Stevie Wonder,Master Blaster (Jammin'),19,1427502
Stevie Wonder,Love's in Need of Love Today,20,1450702
Sam Smith,I'm Not the Only One,1,11878241
Sam Smith,Stay with Me,2,9951193
Sam Smith,Unholy (feat. Kim Petras),3,11337817
Sam Smith,Too Good at Goodbyes,4,7085066
Sam Smith,Dancing with a Stranger (with Normani),5,7025970
Sam Smith,Like I Can,6,4793948
Sam Smith,Lay Me Down,7,3938167
Sam Smith,How Do You Sleep?,8,5305663
Sam Smith,Money on My Mind,9,3099904
Sam Smith,Have Yourself a Merry Little Christmas,10,1271619
Sam Smith,Fire on Fire,11,2126817
Sam Smith,Diamonds,12,2542298
Sam Smith,Latch - Acoustic,13,1401565
Sam Smith,Make It to Me,14,1380622
Sam Smith,Leave Your Lover,15,1262614
Sam Smith,To Die For,16,1628794
Sam Smith,Pray,17,1452398
Sam Smith,Not in That Way,18,1183770
Sam Smith,I'm Not Here to Make Friends,19,1183248
Sam Smith,"Fire On Fire - From ""Watership Down""",20,1131090
Lord Huron,The Night We Met,1,30670561
Lord Huron,Ends of the Earth,2,3361737
Lord Huron,Meet Me in the Woods,3,4184586
Lord Huron,The Night We Met (feat. Phoebe Bridgers),4,2602084
Lord Huron,Love Like Ghosts,5,1787306
Lord Huron,I Lied (with Allison Ponthier),6,1591934
Lord Huron,Fool for Love,7,1112074
Lord Huron,She Lit a Fire,8,1096256
Lord Huron,When the Night Is Over,9,1138837
Lord Huron,The Moon Doesn’t Mind,10,723210
Lord Huron,Time to Run,11,839375
Lord Huron,Wait By The River,12,868071
Lord Huron,The Ghost on the Shore,13,882627
Lord Huron,Not Dead Yet,14,882700
Lord Huron,The Yawning Grave,15,838238
Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,16,609352
Lord Huron,Love Me Like You Used To,17,845544
Lord Huron,I Will Be Back One Day,18,649347
Lord Huron,Lonesome Dreams,19,667435
Lord Huron,The World Ender,20,655066
Major Lazer,Lean On (feat. MØ & DJ Snake),1,9578313
Major Lazer,Lean On,2,4278178
Major Lazer,Cold Water (feat. Justin Bieber & MØ),3,4478377
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],4,2629472
Major Lazer,Cold Water,5,2485796
Major Lazer,Powerful (feat. Ellie Goulding & Tarrus Riley),6,1831343
Major Lazer,Sua Cara (feat. Anitta & Pabllo Vittar),7,3477735
Major Lazer,Get Free,8,1480189
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,9,1149658
Major Lazer,Que Calor,10,788505
Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",11,1188294
Major Lazer,Pon De Floor,12,572607
Major Lazer,Trigger,13,570979
Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),14,725743
Major Lazer,Know No Better,15,789890
Major Lazer,Light It Up (Remix),16,591560
Major Lazer,Get Free (feat. Amber of Dirty Projectors),17,777790
Major Lazer,Be Together (feat. Wild Belle),18,677427
Major Lazer,Watch Out For This (Bumaye),19,443555
Major Lazer,"Watch Out For This [Bumaye] [feat. Busy Signal, The Flexican & FS Green]",20,421588
Her's,What Once Was,1,15095374
Her's,Harvey,2,8173193
Her's,Marcel,3,3974965
Her's,She Needs Him,4,4068324
Her's,Cool with You,5,2758102
Her's,Dorothy,6,1732372
Her's,Speed Racer,7,1697811
Her's,Blue Lips,8,1243639
Her's,Don't Think It Over,9,923805
Her's,If You Know What's Right,10,1044605
Her's,Under Wraps,11,760823
Her's,I'll Try,12,561437
Her's,Low Beam,13,707062
Her's,You Don't Know This Guy,14,512521
Her's,Love On The Line (Call Now),15,781166
Her's,Mannie's Smile,16,549652
Her's,Medieval,17,451853
Her's,Loving You,18,299289
Her's,Carry the Doubt,19,381776
Her's,Breathing Easy,20,339472
fakemink,Easter Pink,1,5813006
fakemink,Music and Me,2,4513545
fakemink,Blow Me,3,2770875
fakemink,MAKKA,4,2467155
fakemink,Milk,5,1549562
fakemink,Truffle,6,1494652
fakemink,Under Your Skin,7,1259015
fakemink,ragebait,8,1056485
fakemink,Crush,9,1558329
fakemink,Fidelio,10,1001551
fakemink,Kill Everything,11,1477624
fakemink,Just Kitten,12,1221416
fakemink,Slurricane,13,620933
fakemink,Braces,14,1314948
fakemink,Blow the Speaker .,15,658657
fakemink,Face to Face,16,1078336
fakemink,Snow White,17,826257
fakemink,Celebrity Deathmatch,18,1111472
fakemink,Wookies,19,759122
fakemink,London Life,20,1050593
Destroy Lonely,NOSTYLIST,1,11644636
Destroy Lonely,if looks could kill,2,9623501
Destroy Lonely,Bane,3,6214336
Destroy Lonely,NEVEREVER,4,5689916
Destroy Lonely,JETLGGD,5,5952869
Destroy Lonely,how u feel?,6,5451751
Destroy Lonely,VETERAN (feat. Ken Carson),7,5187820
Destroy Lonely,In The Air,8,3625423
Destroy Lonely,VTMNTSCOAT,9,3665550
Destroy Lonely,fly sht,10,3089019
Destroy Lonely,FAKENGGAS,11,3137849
Destroy Lonely,money & sex,12,2535307
Destroy Lonely,TURNINUP,13,2808206
Destroy Lonely,F.U.N,14,3525179
Destroy Lonely,new new,15,1726491
Destroy Lonely,Catch a Kill,16,2057647
Destroy Lonely,SYRUP SIPPIN,17,1935961
Destroy Lonely,BLITZ,18,2115247
Destroy Lonely,BERGDORF,19,1734652
Destroy Lonely,<3MYGNG,20,1701801
Franz Ferdinand,Take Me Out,1,31705395
Franz Ferdinand,Do You Want To,2,7516603
Franz Ferdinand,This Fire,3,5551232
Franz Ferdinand,No You Girls,4,7017013
Franz Ferdinand,Jacqueline,5,4155511
Franz Ferdinand,Tell Her Tonight,6,3697026
Franz Ferdinand,Darts of Pleasure,7,3828980
Franz Ferdinand,Ulysses,8,5567268
Franz Ferdinand,Walk Away,9,4554325
Franz Ferdinand,The Fallen,10,4354049
Franz Ferdinand,Michael,11,4024624
Franz Ferdinand,The Dark of the Matinée,12,4158530
Franz Ferdinand,Auf Achse,13,3312453
Franz Ferdinand,Come On Home,14,3052142
Franz Ferdinand,Cheating on You,15,2885387
Franz Ferdinand,Eleanor Put Your Boots On,16,2891424
Franz Ferdinand,This Boy,17,2933641
Franz Ferdinand,You're the Reason I'm Leaving,18,2588044
Franz Ferdinand,Outsiders,19,2538104
Franz Ferdinand,Evil and a Heathen,20,2376430
The Clash,Should I Stay or Should I Go - remastered,1,11363198
The Clash,London Calling,2,7246706
The Clash,Rock the Casbah - remastered,3,6765283
The Clash,London Calling - Remastered,4,5473730
The Clash,I Fought the Law,5,4607621
The Clash,Should I Stay or Should I Go,6,4331475
The Clash,Rock the Casbah,7,4230872
The Clash,The Guns of Brixton,8,3476893
The Clash,Lost in the Supermarket,9,2938572
The Clash,Rudie Can't Fail,10,2494978
The Clash,Brand New Cadillac,11,2212669
The Clash,Spanish Bombs,12,2590482
The Clash,Clampdown,13,2243570
The Clash,Jimmy Jazz,14,1904029
The Clash,Train in Vain,15,2431850
The Clash,Hateful,16,1926591
The Clash,Death or Glory,17,1879101
The Clash,White Riot,18,1779994
The Clash,The Right Profile,19,1425110
The Clash,Lost in the Supermarket - Remastered,20,2420143
Migos,Stir Fry,1,7699062
Migos,Bad and Boujee (feat. Lil Uzi Vert),2,5260454
Migos,Walk It Talk It,3,4096409
Migos,MotorSport,4,3189618
Migos,Need It (feat. YoungBoy Never Broke Again),5,3521086
Migos,T-Shirt,6,3244795
Migos,Slippery (feat. Gucci Mane),7,2648607
Migos,Narcos,8,2624640
Migos,Fight Night,9,1480614
Migos,Need It,10,2408226
Migos,Kelly Price (feat. Travis Scott),11,1695773
Migos,Get Right Witcha,12,1220945
Migos,Straightenin,13,1356531
Migos,Having Our Way (feat. Drake),14,1237228
Migos,Notice Me,15,1250408
Migos,Handsome and Wealthy,16,914851
Migos,BBO (Bad Bitches Only),17,973291
Migos,Avalanche,18,1072185
Migos,Deadz (feat. 2 Chainz),19,846283
Migos,Call Casting,20,662925
Marshmello,Happier,1,7261332
Marshmello,FRIENDS,2,4763642
Marshmello,Silence,3,5957567
Marshmello,Leave Before You Love Me (with Jonas Brothers),4,4496485
Marshmello,Spotlight,5,5024066
Marshmello,Be Kind (with Halsey),6,3899017
Marshmello,Alone,7,2298779
Marshmello,Here With Me,8,2342206
Marshmello,Fell In Love,9,1912255
Marshmello,Numb,10,1598819
Marshmello,Bye Bye,11,2199847
Marshmello,Sou Musa do Verão,12,3483998
Marshmello,El Merengue,13,1285214
Marshmello,One Thing Right,14,1091120
Marshmello,Project Dreams,15,1276009
Marshmello,Miles on It,16,903560
Marshmello,OK Not to Be OK,17,640976
Marshmello,Tongue Tied (with YUNGBLUD & blackbear),18,805864
Marshmello,Rescue Me,19,662563
Marshmello,Other Boys,20,415271
Sia,Chandelier,1,15311053
Sia,Snowman,2,7964973
Sia,Breathe Me,3,10127817
Sia,Elastic Heart,4,8764605
Sia,Cheap Thrills,5,7956838
Sia,Unstoppable,6,5660080
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",7,3976838
Sia,The Greatest,8,3784234
Sia,Cheap Thrills (feat. Sean Paul),9,2606702
Sia,Santa's Coming for Us,10,1510484
Sia,Big Girls Cry,11,2641603
Sia,Alive,12,2582029
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",13,2313985
Sia,The Greatest (feat. Kendrick Lamar),14,1465866
Sia,Clap Your Hands,15,1673767
Sia,Sunday,16,1264070
Sia,Bird Set Free,17,1967453
Sia,Fire Meet Gasoline,18,2326570
Sia,Soon We'll Be Found,19,1570594
Sia,Eye of the Needle,20,1420436
Bladee,Be Nice 2 Me,1,15264331
Bladee,Girls just want to have fun,2,9778339
Bladee,Reality Surf,3,8005689
Bladee,The Flag is Raised,4,7092422
Bladee,Obedient,5,7349506
Bladee,Hotel Breakfast,6,6437912
Bladee,Side by Side,7,5903575
Bladee,Waster,8,5790528
Bladee,Mallwhore Freeestyle,9,4711851
Bladee,PARANOIA INTRO,10,3311028
Bladee,BBY,11,4157008
Bladee,Inside Out,12,3092137
Bladee,Sugar,13,3733800
Bladee,Lovenote,14,3894451
Bladee,egobaby,15,3748798
Bladee,Mean Girls,16,3060191
Bladee,Faust,17,2329217
Bladee,Hero of My Story 3style3,18,3362204
Bladee,Victim,19,2901359
Bladee,Special Place,20,3225487
Joey Bada$$,Love Is Only a Feeling,1,17087126
Joey Bada$$,Righteous Minds,2,5662792
Joey Bada$$,Show Me,3,5433343
Joey Bada$$,Temptation,4,5287924
Joey Bada$$,Survival Tactics,5,6809256
Joey Bada$$,Waves,6,4497664
Joey Bada$$,Devastated,7,4342150
Joey Bada$$,Paper Trail$,8,3091939
Joey Bada$$,World Domination,9,2451307
Joey Bada$$,Brand New 911,10,2192688
Joey Bada$$,Head High,11,1906633
Joey Bada$$,Summer Knights,12,1391359
Joey Bada$$,Killuminati,13,1939815
Joey Bada$$,Christ Conscious,14,1721874
Joey Bada$$,FromdaTomb$,15,1471383
Joey Bada$$,Snakes,16,1679961
Joey Bada$$,Shine,17,1415800
Joey Bada$$,Pennyroyal,18,1572442
Joey Bada$$,Land of the Free,19,1258287
Joey Bada$$,Hardknock,20,1438045
Slayyyter,Mine,1,3803656
Slayyyter,Daddy AF,2,2136027
Slayyyter,CRANK,3,2480568
Slayyyter,BEAT UP CHANEL$,4,2561164
Slayyyter,Hello Kitty,5,1118543
Slayyyter,Erotic Electronic,6,1672627
Slayyyter,BFF,7,1304298
Slayyyter,CANNIBALISM!,8,1817166
Slayyyter,No Comma,9,1543236
Slayyyter,Purrr,10,1514573
Slayyyter,Butterflies...,11,1011502
Slayyyter,DANCE...,12,1298496
Slayyyter,Miss Belladonna,13,1597377
Slayyyter,Out of Time,14,1461445
Slayyyter,I Love Hollywood!,15,1269861
Slayyyter,Starfucker,16,1241906
Slayyyter,Alone,17,1109371
Slayyyter,Troubled Paradise,18,1244555
Slayyyter,Clouds,19,1035617
Slayyyter,Celebrity,20,944174
YoungBoy Never Broke Again,Make No Sense,1,8273727
YoungBoy Never Broke Again,Outside Today,2,3465830
YoungBoy Never Broke Again,Nevada,3,3767741
YoungBoy Never Broke Again,Untouchable,4,2182875
YoungBoy Never Broke Again,Kacey Talk,5,1971698
YoungBoy Never Broke Again,Right Foot Creep,6,1168262
YoungBoy Never Broke Again,Slime Belief,7,1623153
YoungBoy Never Broke Again,Self Control,8,1321123
YoungBoy Never Broke Again,Vette motors,9,1495918
YoungBoy Never Broke Again,I Came Thru,10,1391598
YoungBoy Never Broke Again,Hot Now,11,1371874
YoungBoy Never Broke Again,FREEDDAWG,12,1461081
YoungBoy Never Broke Again,House Arrest Tingz,13,1737879
YoungBoy Never Broke Again,ALL IN,14,1541319
YoungBoy Never Broke Again,Through The Storm,15,1291586
YoungBoy Never Broke Again,In Control,16,1273674
YoungBoy Never Broke Again,Lil Top,17,1317598
YoungBoy Never Broke Again,Shot Callin,18,1070937
YoungBoy Never Broke Again,Ranada,19,1209137
YoungBoy Never Broke Again,No Switch,20,1289069
Steely Dan,Dirty Work,1,6822749
Steely Dan,Do It Again,2,5568690
Steely Dan,Reelin' In The Years,3,5070771
Steely Dan,Only A Fool Would Say That,4,4384686
